proposal_uid,image_id,fold,relative_path,category_id,x0,y0,x1,y1,detector_score,source_prediction_index
y5-f2-i634-p049505,634,2,images/train/01-PAN-20250407-456-304-L00000100050-CCD7_3_crop3.jpg,2,746.04,311.88,768.08,400.48,0.015427,49505
y5-f2-i634-p049506,634,2,images/train/01-PAN-20250407-456-304-L00000100050-CCD7_3_crop3.jpg,3,750.04,312.28,769.29,401.08,0.010208,49506
y5-f2-i634-p049507,634,2,images/train/01-PAN-20250407-456-304-L00000100050-CCD7_3_crop3.jpg,2,746.04,312.69,768.08,401.08,0.009521,49507
y5-f2-i634-p049508,634,2,images/train/01-PAN-20250407-456-304-L00000100050-CCD7_3_crop3.jpg,3,378.03,355.58,462.21,528.76,0.008781,49508
y5-f2-i634-p049509,634,2,images/train/01-PAN-20250407-456-304-L00000100050-CCD7_3_crop3.jpg,3,746.04,311.88,768.08,400.48,0.007725,49509
y5-f2-i634-p049510,634,2,images/train/01-PAN-20250407-456-304-L00000100050-CCD7_3_crop3.jpg,3,622.56,707.15,707.95,821.0,0.006145,49510
y5-f2-i634-p049511,634,2,images/train/01-PAN-20250407-456-304-L00000100050-CCD7_3_crop3.jpg,3,746.04,312.69,768.08,401.08,0.005775,49511
y5-f2-i634-p049512,634,2,images/train/01-PAN-20250407-456-304-L00000100050-CCD7_3_crop3.jpg,2,804.96,360.99,821.0,472.64,0.005219,49512
y5-f2-i634-p049513,634,2,images/train/01-PAN-20250407-456-304-L00000100050-CCD7_3_crop3.jpg,3,764.08,312.89,784.92,402.88,0.004791,49513
y5-f2-i634-p049514,634,2,images/train/01-PAN-20250407-456-304-L00000100050-CCD7_3_crop3.jpg,3,618.56,705.55,699.53,821.0,0.003944,49514
y5-f2-i634-p049515,634,2,images/train/01-PAN-20250407-456-304-L00000100050-CCD7_3_crop3.jpg,3,611.74,714.77,702.34,821.0,0.003914,49515
y5-f2-i634-p049516,634,2,images/train/01-PAN-20250407-456-304-L00000100050-CCD7_3_crop3.jpg,3,620.96,714.77,711.56,821.0,0.003622,49516
y5-f2-i634-p049517,634,2,images/train/01-PAN-20250407-456-304-L00000100050-CCD7_3_crop3.jpg,2,806.97,379.43,821.0,473.04,0.003443,49517
y5-f2-i634-p049518,634,2,images/train/01-PAN-20250407-456-304-L00000100050-CCD7_3_crop3.jpg,2,802.96,345.96,821.0,472.24,0.003185,49518
y5-f2-i634-p049519,634,2,images/train/01-PAN-20250407-456-304-L00000100050-CCD7_3_crop3.jpg,2,801.36,332.73,821.0,477.05,0.002571,49519
y5-f2-i634-p049520,634,2,images/train/01-PAN-20250407-456-304-L00000100050-CCD7_3_crop3.jpg,3,618.16,679.09,711.96,821.0,0.002035,49520
y5-f2-i634-p049521,634,2,images/train/01-PAN-20250407-456-304-L00000100050-CCD7_3_crop3.jpg,3,627.38,706.35,731.6,821.0,0.001904,49521
y5-f2-i634-p049522,634,2,images/train/01-PAN-20250407-456-304-L00000100050-CCD7_3_crop3.jpg,3,613.34,686.71,701.54,820.6,0.001536,49522
y5-f2-i634-p049523,634,2,images/train/01-PAN-20250407-456-304-L00000100050-CCD7_3_crop3.jpg,2,763.27,302.86,782.92,417.72,0.001421,49523
y5-f2-i634-p049524,634,2,images/train/01-PAN-20250407-456-304-L00000100050-CCD7_3_crop3.jpg,2,763.67,303.26,782.92,418.52,0.001294,49524
y5-f2-i634-p049525,634,2,images/train/01-PAN-20250407-456-304-L00000100050-CCD7_3_crop3.jpg,3,367.0,375.22,427.34,516.73,0.001206,49525
y5-f2-i634-p049526,634,2,images/train/01-PAN-20250407-456-304-L00000100050-CCD7_3_crop3.jpg,2,678.29,386.85,695.93,434.55,0.001065,49526
y5-f2-i635-p049527,635,2,images/train/01-PAN-20250407-456-304-L00000100050-CCD7_3_crop6.jpg,3,35.5,499.84,218.41,773.5,0.905762,49527
y5-f2-i635-p049528,635,2,images/train/01-PAN-20250407-456-304-L00000100050-CCD7_3_crop6.jpg,3,301.29,121.29,366.68,332.36,0.773438,49528
y5-f2-i635-p049529,635,2,images/train/01-PAN-20250407-456-304-L00000100050-CCD7_3_crop6.jpg,3,300.21,116.65,365.38,328.91,0.403564,49529
y5-f2-i635-p049530,635,2,images/train/01-PAN-20250407-456-304-L00000100050-CCD7_3_crop6.jpg,3,363.23,0.11,403.15,91.45,0.341553,49530
y5-f2-i635-p049531,635,2,images/train/01-PAN-20250407-456-304-L00000100050-CCD7_3_crop6.jpg,3,593.94,0.0,728.61,21.14,0.004906,49531
y5-f2-i635-p049532,635,2,images/train/01-PAN-20250407-456-304-L00000100050-CCD7_3_crop6.jpg,3,372.29,0.43,422.79,91.35,0.004555,49532
y5-f2-i635-p049533,635,2,images/train/01-PAN-20250407-456-304-L00000100050-CCD7_3_crop6.jpg,3,300.21,120.64,366.68,328.48,0.002287,49533
y5-f2-i635-p049534,635,2,images/train/01-PAN-20250407-456-304-L00000100050-CCD7_3_crop6.jpg,3,514.52,0.0,730.34,24.71,0.001972,49534
y5-f2-i635-p049535,635,2,images/train/01-PAN-20250407-456-304-L00000100050-CCD7_3_crop6.jpg,3,558.54,0.0,733.79,24.9,0.00181,49535
y5-f2-i635-p049536,635,2,images/train/01-PAN-20250407-456-304-L00000100050-CCD7_3_crop6.jpg,3,51.9,507.61,220.14,777.38,0.001188,49536
y5-f2-i637-p049537,637,2,images/train/02-PAN-20250321-108-307-L00000000254-CCD17_1_crop1.jpg,3,307.29,406.32,469.33,516.38,0.873047,49537
y5-f2-i638-p049538,638,2,images/train/02-PAN-20250321-108-307-L00000000254-CCD17_1_crop2.jpg,3,274.64,270.94,519.26,468.28,0.903809,49538
y5-f2-i638-p049539,638,2,images/train/02-PAN-20250321-108-307-L00000000254-CCD17_1_crop2.jpg,3,272.99,282.86,516.79,469.92,0.001032,49539
y5-f2-i638-p049540,638,2,images/train/02-PAN-20250321-108-307-L00000000254-CCD17_1_crop2.jpg,3,276.9,272.79,519.26,462.52,0.001,49540
y5-f2-i639-p049541,639,2,images/train/02-PAN-20250321-108-307-L00000000254-CCD17_1_crop4.jpg,3,571.96,7.89,802.28,208.87,0.927246,49541
y5-f2-i639-p049542,639,2,images/train/02-PAN-20250321-108-307-L00000000254-CCD17_1_crop4.jpg,3,566.7,22.47,795.4,210.89,0.002075,49542
y5-f2-i639-p049543,639,2,images/train/02-PAN-20250321-108-307-L00000000254-CCD17_1_crop4.jpg,3,573.18,5.67,805.12,200.17,0.002043,49543
y5-f2-i639-p049544,639,2,images/train/02-PAN-20250321-108-307-L00000000254-CCD17_1_crop4.jpg,3,569.13,17.61,801.07,209.27,0.001138,49544
y5-f2-i834-p049545,834,2,images/train/02-PAN-20250327-133-317-L00000000542-CCD32_4_crop1.jpg,3,616.54,386.46,828.3,532.65,0.908203,49545
y5-f2-i834-p049546,834,2,images/train/02-PAN-20250327-133-317-L00000000542-CCD32_4_crop1.jpg,3,381.98,533.87,591.29,677.62,0.879883,49546
y5-f2-i834-p049547,834,2,images/train/02-PAN-20250327-133-317-L00000000542-CCD32_4_crop1.jpg,3,84.19,117.28,293.81,285.47,0.845703,49547
y5-f2-i834-p049548,834,2,images/train/02-PAN-20250327-133-317-L00000000542-CCD32_4_crop1.jpg,3,183.15,365.69,374.44,447.54,0.73877,49548
y5-f2-i834-p049549,834,2,images/train/02-PAN-20250327-133-317-L00000000542-CCD32_4_crop1.jpg,3,182.95,365.69,376.89,448.36,0.040375,49549
y5-f2-i834-p049550,834,2,images/train/02-PAN-20250327-133-317-L00000000542-CCD32_4_crop1.jpg,3,0.1,0.13,81.34,98.96,0.009453,49550
y5-f2-i834-p049551,834,2,images/train/02-PAN-20250327-133-317-L00000000542-CCD32_4_crop1.jpg,3,0.51,0.59,91.22,69.74,0.004452,49551
y5-f2-i834-p049552,834,2,images/train/02-PAN-20250327-133-317-L00000000542-CCD32_4_crop1.jpg,3,0.0,0.0,64.55,76.25,0.003063,49552
y5-f2-i834-p049553,834,2,images/train/02-PAN-20250327-133-317-L00000000542-CCD32_4_crop1.jpg,3,0.03,0.0,59.66,133.67,0.002253,49553
y5-f2-i834-p049554,834,2,images/train/02-PAN-20250327-133-317-L00000000542-CCD32_4_crop1.jpg,2,0.1,0.13,81.34,98.96,0.001889,49554
y5-f2-i834-p049555,834,2,images/train/02-PAN-20250327-133-317-L00000000542-CCD32_4_crop1.jpg,3,0.13,0.25,69.18,109.34,0.001824,49555
y5-f2-i834-p049556,834,2,images/train/02-PAN-20250327-133-317-L00000000542-CCD32_4_crop1.jpg,3,0.0,0.0,51.95,78.39,0.001755,49556
y5-f2-i834-p049557,834,2,images/train/02-PAN-20250327-133-317-L00000000542-CCD32_4_crop1.jpg,3,0.2,0.18,106.69,89.44,0.001372,49557
y5-f2-i834-p049558,834,2,images/train/02-PAN-20250327-133-317-L00000000542-CCD32_4_crop1.jpg,3,383.2,533.06,591.7,672.74,0.001335,49558
y5-f2-i834-p049559,834,2,images/train/02-PAN-20250327-133-317-L00000000542-CCD32_4_crop1.jpg,3,1.73,0.03,120.44,55.84,0.001305,49559
y5-f2-i834-p049560,834,2,images/train/02-PAN-20250327-133-317-L00000000542-CCD32_4_crop1.jpg,2,0.0,0.0,64.55,76.25,0.001197,49560
y5-f2-i834-p049561,834,2,images/train/02-PAN-20250327-133-317-L00000000542-CCD32_4_crop1.jpg,3,0.0,0.0,71.26,64.85,0.001179,49561
y5-f2-i834-p049562,834,2,images/train/02-PAN-20250327-133-317-L00000000542-CCD32_4_crop1.jpg,3,621.83,395.82,830.74,538.76,0.001,49562
y5-f2-i835-p049563,835,2,images/train/02-PAN-20250327-133-317-L00000000542-CCD32_4_crop2.jpg,3,519.7,593.19,726.86,762.39,0.863281,49563
y5-f2-i835-p049564,835,2,images/train/02-PAN-20250327-133-317-L00000000542-CCD32_4_crop2.jpg,3,246.73,301.85,651.34,605.31,0.01107,49564
y5-f2-i835-p049565,835,2,images/train/02-PAN-20250327-133-317-L00000000542-CCD32_4_crop2.jpg,2,482.96,811.25,564.93,827.0,0.008347,49565
y5-f2-i835-p049566,835,2,images/train/02-PAN-20250327-133-317-L00000000542-CCD32_4_crop2.jpg,3,482.96,811.25,564.93,827.0,0.006798,49566
y5-f2-i835-p049567,835,2,images/train/02-PAN-20250327-133-317-L00000000542-CCD32_4_crop2.jpg,2,482.55,812.46,566.14,827.0,0.001315,49567
y5-f2-i835-p049568,835,2,images/train/02-PAN-20250327-133-317-L00000000542-CCD32_4_crop2.jpg,3,482.55,812.46,566.14,827.0,0.001255,49568
y5-f2-i835-p049569,835,2,images/train/02-PAN-20250327-133-317-L00000000542-CCD32_4_crop2.jpg,2,477.71,809.23,606.52,827.0,0.001165,49569
y5-f2-i835-p049570,835,2,images/train/02-PAN-20250327-133-317-L00000000542-CCD32_4_crop2.jpg,3,477.71,809.23,606.52,827.0,0.001124,49570
y5-f2-i851-p049571,851,2,images/train/02-PAN-20250329-212-808-L00000000701-CCD24_3_crop1.jpg,3,542.69,237.81,589.29,415.08,0.835449,49571
y5-f2-i851-p049572,851,2,images/train/02-PAN-20250329-212-808-L00000000701-CCD24_3_crop1.jpg,2,542.69,237.81,589.29,415.08,0.032593,49572
y5-f2-i851-p049573,851,2,images/train/02-PAN-20250329-212-808-L00000000701-CCD24_3_crop1.jpg,3,544.43,238.24,584.94,376.53,0.007812,49573
y5-f2-i852-p049574,852,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD10_5_crop1.jpg,3,427.89,322.34,604.82,425.04,0.884277,49574
y5-f2-i852-p049575,852,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD10_5_crop1.jpg,3,2.85,679.25,360.17,832.19,0.85498,49575
y5-f2-i852-p049576,852,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD10_5_crop1.jpg,3,366.47,788.26,746.77,832.59,0.46875,49576
y5-f2-i852-p049577,852,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD10_5_crop1.jpg,3,366.47,787.04,720.33,832.59,0.102661,49577
y5-f2-i852-p049578,852,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD10_5_crop1.jpg,3,368.1,793.55,578.79,833.0,0.011597,49578
y5-f2-i852-p049579,852,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD10_5_crop1.jpg,3,431.96,329.05,605.23,423.01,0.010368,49579
y5-f2-i852-p049580,852,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD10_5_crop1.jpg,3,369.11,791.92,774.43,832.59,0.007935,49580
y5-f2-i852-p049581,852,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD10_5_crop1.jpg,3,413.45,799.65,815.51,833.0,0.005821,49581
y5-f2-i852-p049582,852,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD10_5_crop1.jpg,2,366.47,788.26,746.77,832.59,0.00289,49582
y5-f2-i852-p049583,852,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD10_5_crop1.jpg,3,382.94,796.39,799.65,833.0,0.002182,49583
y5-f2-i852-p049584,852,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD10_5_crop1.jpg,3,0.0,728.47,353.86,832.59,0.001081,49584
y5-f2-i853-p049585,853,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD10_5_crop2.jpg,3,596.7,177.85,848.92,276.33,0.872559,49585
y5-f2-i853-p049586,853,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD10_5_crop2.jpg,3,65.96,99.0,244.75,167.87,0.862305,49586
y5-f2-i853-p049587,853,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD10_5_crop2.jpg,3,269.47,143.98,446.28,218.98,0.848145,49587
y5-f2-i853-p049588,853,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD10_5_crop2.jpg,3,799.06,265.31,851.0,312.06,0.281494,49588
y5-f2-i853-p049589,853,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD10_5_crop2.jpg,3,798.64,266.15,851.0,337.82,0.053802,49589
y5-f2-i853-p049590,853,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD10_5_crop2.jpg,3,105.23,0.0,167.87,59.94,0.051453,49590
y5-f2-i853-p049591,853,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD10_5_crop2.jpg,3,97.55,64.77,438.8,169.95,0.04303,49591
y5-f2-i853-p049592,853,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD10_5_crop2.jpg,2,799.06,265.31,851.0,312.06,0.040833,49592
y5-f2-i853-p049593,853,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD10_5_crop2.jpg,3,797.81,269.26,851.0,365.66,0.009415,49593
y5-f2-i853-p049594,853,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD10_5_crop2.jpg,2,798.64,266.15,851.0,337.82,0.00634,49594
y5-f2-i853-p049595,853,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD10_5_crop2.jpg,3,117.91,67.32,442.12,173.27,0.004364,49595
y5-f2-i853-p049596,853,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD10_5_crop2.jpg,3,264.28,138.99,450.02,214.41,0.002602,49596
y5-f2-i853-p049597,853,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD10_5_crop2.jpg,3,90.79,0.29,187.09,51.16,0.002234,49597
y5-f2-i853-p049598,853,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD10_5_crop2.jpg,3,803.21,219.81,851.0,315.59,0.001585,49598
y5-f2-i853-p049599,853,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD10_5_crop2.jpg,3,94.74,0.0,199.87,65.34,0.001467,49599
y5-f2-i853-p049600,853,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD10_5_crop2.jpg,2,65.96,99.0,244.75,167.87,0.001455,49600
y5-f2-i853-p049601,853,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD10_5_crop2.jpg,3,266.35,129.64,452.51,214.62,0.001362,49601
y5-f2-i854-p049602,854,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD14_3_crop1.jpg,3,122.95,251.78,383.13,372.6,0.690918,49602
y5-f2-i854-p049603,854,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD14_3_crop1.jpg,3,438.79,333.95,738.33,449.72,0.484375,49603
y5-f2-i854-p049604,854,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD14_3_crop1.jpg,3,436.36,332.33,737.52,450.12,0.229492,49604
y5-f2-i854-p049605,854,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD14_3_crop1.jpg,3,790.55,501.12,829.0,785.28,0.0056,49605
y5-f2-i854-p049606,854,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD14_3_crop1.jpg,3,790.14,545.25,829.0,799.45,0.004829,49606
y5-f2-i854-p049607,854,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD14_3_crop1.jpg,3,789.74,579.65,829.0,816.86,0.004574,49607
y5-f2-i854-p049608,854,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD14_3_crop1.jpg,3,790.14,467.12,829.0,778.81,0.00259,49608
y5-f2-i854-p049609,854,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD14_3_crop1.jpg,3,790.55,600.7,829.0,803.09,0.001335,49609
y5-f2-i855-p049610,855,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD16_3_crop2.jpg,3,377.92,362.56,644.82,566.98,0.870605,49610
y5-f2-i855-p049611,855,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD16_3_crop2.jpg,3,630.48,0.0,700.12,24.52,0.001694,49611
y5-f2-i855-p049612,855,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD16_3_crop2.jpg,3,642.36,0.0,722.65,26.42,0.001681,49612
y5-f2-i855-p049613,855,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD16_3_crop2.jpg,3,639.08,0.0,788.61,30.11,0.001597,49613
y5-f2-i855-p049614,855,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD16_3_crop2.jpg,3,637.44,0.0,762.39,34.36,0.001206,49614
y5-f2-i855-p049615,855,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD16_3_crop2.jpg,3,622.29,0.0,838.18,33.41,0.001134,49615
y5-f2-i856-p049616,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,692.43,24.57,798.29,302.44,0.848145,49616
y5-f2-i856-p049617,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,560.31,656.62,659.8,815.0,0.816406,49617
y5-f2-i856-p049618,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,772.02,501.42,815.0,799.08,0.167725,49618
y5-f2-i856-p049619,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,796.3,185.84,815.0,364.92,0.076416,49619
y5-f2-i856-p049620,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,567.08,661.39,660.2,814.2,0.071594,49620
y5-f2-i856-p049621,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,0.01,133.61,28.9,263.44,0.040985,49621
y5-f2-i856-p049622,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,24,727.05,345.02,769.24,461.62,0.03067,49622
y5-f2-i856-p049623,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,596.13,101.48,682.88,286.92,0.017853,49623
y5-f2-i856-p049624,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,23,727.05,345.02,769.24,461.62,0.016464,49624
y5-f2-i856-p049625,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,24,703.97,339.45,741.78,458.44,0.016403,49625
y5-f2-i856-p049626,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,761.28,473.16,814.6,809.03,0.014389,49626
y5-f2-i856-p049627,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,672.93,482.71,791.92,811.42,0.012924,49627
y5-f2-i856-p049628,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,0.0,129.53,33.03,292.89,0.012383,49628
y5-f2-i856-p049629,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,0.0,133.51,34.45,329.7,0.012291,49629
y5-f2-i856-p049630,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,2,0.01,133.61,28.9,263.44,0.010818,49630
y5-f2-i856-p049631,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,771.23,563.5,815.0,814.6,0.009163,49631
y5-f2-i856-p049632,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,703.97,339.45,741.78,458.44,0.005867,49632
y5-f2-i856-p049633,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,597.72,117.0,673.73,288.51,0.004868,49633
y5-f2-i856-p049634,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,0.12,102.17,32.93,273.79,0.00404,49634
y5-f2-i856-p049635,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,753.72,521.71,813.81,813.41,0.003885,49635
y5-f2-i856-p049636,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,2,692.43,24.57,798.29,302.44,0.003403,49636
y5-f2-i856-p049637,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,759.69,472.76,814.2,812.21,0.003286,49637
y5-f2-i856-p049638,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,793.91,159.38,815.0,346.61,0.003235,49638
y5-f2-i856-p049639,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,0.0,131.12,36.56,364.92,0.003052,49639
y5-f2-i856-p049640,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,772.02,450.08,814.6,815.0,0.002846,49640
y5-f2-i856-p049641,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,797.09,212.5,815.0,364.32,0.00279,49641
y5-f2-i856-p049642,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,24,727.45,345.02,767.64,464.8,0.002737,49642
y5-f2-i856-p049643,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,772.02,520.92,815.0,809.43,0.002672,49643
y5-f2-i856-p049644,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,2,560.31,656.62,659.8,815.0,0.002653,49644
y5-f2-i856-p049645,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,795.9,303.64,815.0,491.87,0.002632,49645
y5-f2-i856-p049646,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,673.73,464.8,806.25,808.63,0.002632,49646
y5-f2-i856-p049647,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,769.63,609.66,815.0,813.41,0.002632,49647
y5-f2-i856-p049648,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,2,772.02,501.42,815.0,799.08,0.002388,49648
y5-f2-i856-p049649,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,2,795.9,303.64,815.0,491.87,0.002165,49649
y5-f2-i856-p049650,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,24,727.05,344.62,768.04,460.83,0.002083,49650
y5-f2-i856-p049651,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,0.0,131.92,53.42,346.81,0.00181,49651
y5-f2-i856-p049652,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,530.07,652.24,657.41,813.81,0.00181,49652
y5-f2-i856-p049653,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,744.96,591.35,813.41,812.61,0.001796,49653
y5-f2-i856-p049654,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,657.81,334.28,699.99,454.46,0.001761,49654
y5-f2-i856-p049655,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,0.0,131.92,53.03,294.48,0.001761,49655
y5-f2-i856-p049656,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,2,793.91,159.38,815.0,346.61,0.001707,49656
y5-f2-i856-p049657,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,727.05,345.02,769.24,461.62,0.001604,49657
y5-f2-i856-p049658,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,2,796.3,185.84,815.0,364.92,0.001597,49658
y5-f2-i856-p049659,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,797.49,317.36,815.0,495.45,0.001478,49659
y5-f2-i856-p049660,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,690.04,335.87,723.47,469.98,0.001309,49660
y5-f2-i856-p049661,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,2,795.1,288.91,815.0,485.5,0.001294,49661
y5-f2-i856-p049662,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,2,703.97,339.45,741.78,458.44,0.001216,49662
y5-f2-i856-p049663,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,0.07,129.63,55.81,395.76,0.001202,49663
y5-f2-i856-p049664,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,795.1,288.91,815.0,485.5,0.001188,49664
y5-f2-i856-p049665,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,772.82,427.8,814.6,799.48,0.001129,49665
y5-f2-i856-p049666,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,2,0.0,129.53,33.03,292.89,0.001065,49666
y5-f2-i856-p049667,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,673.33,10.55,786.35,308.81,0.001048,49667
y5-f2-i856-p049668,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,0.0,603.29,39.99,814.2,0.001004,49668
y5-f2-i856-p049669,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,0.0,565.09,39.65,815.0,0.001,49669
y5-f2-i856-p049670,856,2,images/train/02-PAN-20250329-467-288-L00000000665-CCD19_5_crop2.jpg,3,670.54,516.54,789.53,813.01,0.001,49670
y5-f2-i874-p049671,874,2,images/train/02-PAN-20250402-255-280-L00000001117-CCD10_4_crop3.jpg,3,410.13,372.45,499.77,593.35,0.85791,49671
y5-f2-i874-p049672,874,2,images/train/02-PAN-20250402-255-280-L00000001117-CCD10_4_crop3.jpg,3,805.35,286.53,848.0,484.04,0.014786,49672
y5-f2-i874-p049673,874,2,images/train/02-PAN-20250402-255-280-L00000001117-CCD10_4_crop3.jpg,3,805.35,274.32,848.0,519.23,0.009193,49673
y5-f2-i874-p049674,874,2,images/train/02-PAN-20250402-255-280-L00000001117-CCD10_4_crop3.jpg,3,805.35,279.91,848.0,578.45,0.003416,49674
