gt_uid,annotation_uid,image_id,fold,source_group,coarse,class_name,category_id,gt_bbox_xyxy,gt_short_edge,size_bin,m3_proposal_uid,m3_score,m3_bbox_xyxy,iou
ann_a22fb8ec856b,ann_a22fb8ec856b,1382,0,mar20-airport-proxy-036,aircraft,aircraft,8,"[691.0, 110.0, 786.0, 177.0]",67.0,small,m3-f0-i1382-p135926,0.0401,"[688.33, 109.67, 778.86, 179.2]",0.8691
ann_389e0447da68,ann_389e0447da68,3889,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[159.0, 239.0, 246.0, 316.0]",77.0,small,m3-f0-i3889-p385284,0.04,"[166.53, 244.79, 235.62, 309.46]",0.667
ann_f9f51023eae2,ann_f9f51023eae2,3792,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[440.0, 411.0, 508.0, 473.0]",62.0,small,m3-f0-i3792-p366936,0.0399,"[439.28, 407.98, 506.03, 472.49]",0.91
ann_b742e81a6c3e,ann_b742e81a6c3e,3739,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[278.0, 107.0, 351.0, 183.0]",73.0,small,m3-f0-i3739-p354036,0.0397,"[278.78, 108.79, 355.59, 180.08]",0.8762
ann_22403cb2ac4a,ann_22403cb2ac4a,3743,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[181.0, 179.0, 247.0, 243.0]",64.0,small,m3-f0-i3743-p354944,0.0396,"[181.32, 178.37, 247.97, 241.94]",0.9553
ann_ffb155e95b6a,ann_ffb155e95b6a,4104,0,mar20-airport-proxy-045,aircraft,aircraft,14,"[507.0, 115.0, 582.0, 186.0]",71.0,small,m3-f0-i4104-p407725,0.0395,"[507.39, 114.93, 574.21, 188.68]",0.8611
ann_f91c5cfdbd53,ann_f91c5cfdbd53,2017,1,mar20-airport-proxy-042,aircraft,aircraft,22,"[211.0, 560.0, 320.0, 659.0]",99.0,medium,m3-f1-i2017-p211546,0.0389,"[214.01, 558.59, 322.71, 661.72]",0.9118
ann_4c9223a1867d,ann_4c9223a1867d,3720,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[457.0, 560.0, 541.0, 640.0]",80.0,small,m3-f0-i3720-p349220,0.0388,"[464.94, 564.09, 539.75, 635.13]",0.7908
ann_2fa5ffc8c16b,ann_2fa5ffc8c16b,3759,1,mar20-airport-proxy-016,aircraft,aircraft,15,"[217.0, 554.0, 273.0, 603.0]",49.0,small,m3-f1-i3759-p409522,0.0386,"[216.82, 553.39, 273.8, 605.98]",0.9157
ann_b15bf7e0542c,ann_b15bf7e0542c,3308,2,mar20-airport-proxy-040,aircraft,aircraft,22,"[631.0, 682.0, 729.0, 790.0]",98.0,medium,m3-f2-i3308-p317410,0.0381,"[628.86, 682.96, 726.61, 788.13]",0.9303
ann_ac7875aea59e,ann_ac7875aea59e,4200,1,mar20-airport-proxy-049,aircraft,aircraft,16,"[181.0, 554.0, 252.0, 611.0]",57.0,small,m3-f1-i4200-p459920,0.0378,"[177.44, 546.95, 250.68, 609.3]",0.8095
ann_b317a79f45cd,ann_b317a79f45cd,3887,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[532.0, 139.0, 670.0, 278.0]",138.0,medium,m3-f0-i3887-p384642,0.0378,"[531.53, 144.05, 667.74, 277.5]",0.9412
ann_6d9c9dfd42b1,ann_6d9c9dfd42b1,3734,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[527.0, 691.0, 614.0, 785.0]",87.0,small,m3-f0-i3734-p352550,0.0375,"[524.27, 693.63, 614.01, 781.37]",0.9067
ann_8ddf479606df,ann_8ddf479606df,1418,2,mar20-airport-proxy-051,aircraft,aircraft,8,"[595.0, 223.0, 754.0, 459.0]",159.0,medium,m3-f2-i1418-p138035,0.0368,"[590.67, 212.6, 760.89, 453.03]",0.8734
ann_49ce02821618,ann_49ce02821618,3693,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[143.0, 383.0, 222.0, 462.0]",79.0,small,m3-f0-i3693-p344420,0.0366,"[145.73, 385.25, 221.46, 459.28]",0.8982
ann_c1301c9c0588,ann_c1301c9c0588,3700,2,mar20-airport-proxy-015,aircraft,aircraft,22,"[479.0, 456.0, 592.0, 537.0]",81.0,small,m3-f2-i3700-p356460,0.0363,"[478.27, 460.08, 585.01, 537.57]",0.8796
ann_839543831ed5,ann_839543831ed5,1832,0,mar20-airport-proxy-048,aircraft,aircraft,14,"[399.0, 365.0, 515.0, 488.0]",116.0,medium,m3-f0-i1832-p180303,0.0363,"[396.88, 362.94, 518.75, 489.4]",0.9257
ann_a686967e517d,ann_a686967e517d,3009,1,mar20-airport-proxy-038,aircraft,aircraft,18,"[437.0, 709.0, 488.0, 764.0]",51.0,small,m3-f1-i3009-p329439,0.0363,"[439.29, 708.79, 486.49, 765.43]",0.9005
ann_04d66152e6cb,ann_04d66152e6cb,1670,2,mar20-airport-proxy-023,aircraft,aircraft,14,"[331.0, 650.0, 408.0, 736.0]",77.0,small,m3-f2-i1670-p165613,0.0362,"[337.6, 661.72, 406.15, 732.03]",0.7279
ann_80b73eff7ae0,ann_80b73eff7ae0,4086,0,mar20-airport-proxy-045,aircraft,aircraft,14,"[921.0, 342.0, 989.0, 405.0]",63.0,small,m3-f0-i4086-p403557,0.0359,"[916.44, 342.13, 988.03, 398.03]",0.8255
ann_f3428c52d9ae,ann_f3428c52d9ae,4280,2,mar20-airport-proxy-051,aircraft,aircraft,17,"[173.0, 605.0, 276.0, 711.0]",103.0,medium,m3-f2-i4280-p389529,0.0357,"[176.12, 605.42, 274.66, 707.86]",0.9245
ann_3e9e597be3a2,ann_3e9e597be3a2,2966,2,mar20-airport-proxy-013,aircraft,aircraft,8,"[499.0, 233.0, 607.0, 389.0]",108.0,medium,m3-f2-i2966-p285901,0.0356,"[498.93, 228.17, 607.32, 388.62]",0.9641
ann_1d44bbc747f9,ann_1d44bbc747f9,3792,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[210.0, 375.0, 279.0, 436.0]",61.0,small,m3-f0-i3792-p366942,0.0353,"[209.67, 372.97, 278.61, 437.96]",0.9292
ann_b52c7488a577,ann_b52c7488a577,3789,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[162.0, 19.0, 244.0, 95.0]",76.0,small,m3-f0-i3789-p366024,0.0353,"[164.75, 17.6, 243.07, 91.87]",0.9
ann_315dd374b576,ann_315dd374b576,4280,2,mar20-airport-proxy-051,aircraft,aircraft,17,"[481.0, 606.0, 581.0, 712.0]",100.0,medium,m3-f2-i4280-p389536,0.035,"[478.52, 606.15, 577.73, 711.04]",0.9342
ann_ac12c61d3e42,ann_ac12c61d3e42,2225,2,mar20-airport-proxy-023,aircraft,aircraft,14,"[680.0, 88.0, 765.0, 169.0]",81.0,small,m3-f2-i2225-p216021,0.0349,"[687.33, 96.19, 761.89, 167.87]",0.7762
ann_0be34a2dd319,ann_0be34a2dd319,1791,0,mar20-airport-proxy-036,aircraft,aircraft,18,"[479.0, 369.0, 561.0, 449.0]",80.0,small,m3-f0-i1791-p176429,0.0345,"[472.46, 369.41, 561.91, 445.43]",0.8748
ann_7591b538bc47,ann_7591b538bc47,3789,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[561.0, 548.0, 635.0, 617.0]",69.0,small,m3-f0-i3789-p366025,0.0344,"[562.94, 550.44, 632.37, 619.87]",0.8711
ann_57f5275c3212,ann_57f5275c3212,4225,1,mar20-airport-proxy-017,aircraft,aircraft,17,"[110.0, 622.0, 277.0, 786.0]",164.0,medium,m3-f1-i4225-p462007,0.0342,"[113.53, 630.81, 275.73, 793.41]",0.8805
ann_da44b714f686,ann_da44b714f686,4093,0,mar20-airport-proxy-045,aircraft,aircraft,14,"[49.0, 122.0, 114.0, 180.0]",58.0,small,m3-f0-i4093-p405023,0.034,"[46.31, 112.13, 117.34, 182.98]",0.7491
ann_721da035de13,ann_721da035de13,2856,0,mar20-airport-proxy-022,aircraft,aircraft,4,"[474.0, 542.0, 550.0, 626.0]",76.0,small,m3-f0-i2856-p269428,0.034,"[473.97, 542.65, 549.46, 629.22]",0.9488
ann_2ff16e631c29,ann_2ff16e631c29,1736,2,mar20-airport-proxy-051,aircraft,aircraft,16,"[21.0, 116.0, 142.0, 293.0]",121.0,medium,m3-f2-i1736-p170797,0.0338,"[19.63, 102.49, 143.46, 289.89]",0.8923
ann_61960ac19254,ann_61960ac19254,3871,2,mar20-airport-proxy-040,aircraft,aircraft,4,"[524.0, 419.0, 565.0, 462.0]",41.0,small,m3-f2-i3871-p363043,0.0338,"[523.02, 418.88, 565.45, 462.14]",0.9602
ann_421b1fe1a2c7,ann_421b1fe1a2c7,3767,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[37.0, 582.0, 94.0, 643.0]",57.0,small,m3-f0-i3767-p361294,0.0337,"[37.6, 578.64, 95.9, 640.89]",0.8776
ann_2af08102f3dd,ann_2af08102f3dd,4280,2,mar20-airport-proxy-051,aircraft,aircraft,17,"[76.0, 608.0, 179.0, 711.0]",103.0,medium,m3-f2-i4280-p389553,0.0328,"[75.34, 605.47, 173.88, 707.81]",0.8943
ann_525610e9c933,ann_525610e9c933,1670,2,mar20-airport-proxy-023,aircraft,aircraft,14,"[248.0, 728.0, 328.0, 800.0]",72.0,small,m3-f2-i1670-p165619,0.0326,"[254.54, 739.01, 322.02, 800.0]",0.7145
ann_bd17e855debd,ann_bd17e855debd,3743,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[151.0, 304.0, 214.0, 370.0]",63.0,small,m3-f0-i3743-p354955,0.0319,"[150.07, 306.32, 215.16, 368.68]",0.9161
ann_d494b7a303e1,ann_d494b7a303e1,3616,0,mar20-airport-proxy-037,aircraft,aircraft,5,"[229.0, 578.0, 319.0, 665.0]",87.0,small,m3-f0-i3616-p337215,0.0319,"[227.83, 580.98, 315.92, 660.42]",0.8715
ann_92a9dfc4c267,ann_92a9dfc4c267,1418,2,mar20-airport-proxy-051,aircraft,aircraft,8,"[4.0, 204.0, 148.0, 441.0]",144.0,medium,m3-f2-i1418-p138038,0.0315,"[0.44, 201.37, 155.42, 441.21]",0.9181
ann_a3aa8228fcc9,ann_a3aa8228fcc9,1791,0,mar20-airport-proxy-036,aircraft,aircraft,18,"[382.0, 472.0, 469.0, 555.0]",83.0,small,m3-f0-i1791-p176431,0.0314,"[376.98, 473.75, 464.43, 550.46]",0.8313
ann_11ce72762255,ann_11ce72762255,3347,0,mar20-airport-proxy-041,aircraft,aircraft,4,"[441.0, 366.0, 511.0, 443.0]",70.0,small,m3-f0-i3347-p311425,0.0314,"[439.21, 368.68, 522.51, 446.17]",0.7832
ann_686d40d8bd6f,ann_686d40d8bd6f,3799,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[480.0, 390.0, 544.0, 456.0]",64.0,small,m3-f0-i3799-p368719,0.0312,"[477.81, 391.7, 545.63, 454.39]",0.8989
ann_6d9482ebc97a,ann_6d9482ebc97a,4104,0,mar20-airport-proxy-045,aircraft,aircraft,14,"[516.0, 202.0, 589.0, 271.0]",69.0,small,m3-f0-i4104-p407734,0.0311,"[513.61, 201.62, 580.52, 277.53]",0.7861
ann_b9b445bac1bb,ann_b9b445bac1bb,3771,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[80.0, 44.0, 175.0, 138.0]",94.0,small,m3-f0-i3771-p362137,0.0305,"[74.8, 43.19, 174.61, 139.53]",0.9214
ann_135d09d4c73a,ann_135d09d4c73a,1791,0,mar20-airport-proxy-036,aircraft,aircraft,18,"[74.0, 297.0, 168.0, 379.0]",82.0,small,m3-f0-i1791-p176433,0.0304,"[82.84, 301.59, 169.7, 376.54]",0.8146
ann_a2978bebf1a7,ann_a2978bebf1a7,1916,1,mar20-airport-proxy-014,aircraft,aircraft,22,"[396.0, 465.0, 517.0, 630.0]",121.0,medium,m3-f1-i1916-p199275,0.0304,"[391.02, 459.38, 524.61, 631.25]",0.8695
ann_6f57fd12f9b7,ann_6f57fd12f9b7,1791,0,mar20-airport-proxy-036,aircraft,aircraft,18,"[576.0, 264.0, 665.0, 343.0]",79.0,small,m3-f0-i1791-p176435,0.0302,"[577.34, 265.89, 660.94, 341.92]",0.9039
ann_7c21e6d7c66f,ann_7c21e6d7c66f,1418,2,mar20-airport-proxy-051,aircraft,aircraft,8,"[298.0, 290.0, 461.0, 515.0]",163.0,medium,m3-f2-i1418-p138039,0.0301,"[294.58, 293.07, 460.11, 517.87]",0.949
ann_b0dc4a620c41,ann_b0dc4a620c41,3741,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[381.0, 545.0, 495.0, 653.0]",108.0,medium,m3-f0-i3741-p354378,0.03,"[376.61, 534.86, 495.26, 654.98]",0.8639
ann_1d008146c679,ann_1d008146c679,1791,0,mar20-airport-proxy-036,aircraft,aircraft,18,"[529.0, 316.0, 616.0, 400.0]",84.0,small,m3-f0-i1791-p176436,0.0299,"[530.74, 318.99, 609.89, 396.24]",0.8366
ann_e3b59dafe4bc,ann_e3b59dafe4bc,3761,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[228.0, 291.0, 287.0, 354.0]",59.0,small,m3-f0-i3761-p359454,0.0298,"[225.24, 294.38, 285.69, 350.54]",0.8367
ann_2d0c8776de2c,ann_2d0c8776de2c,3870,2,mar20-airport-proxy-040,aircraft,aircraft,4,"[493.0, 270.0, 542.0, 310.0]",40.0,small,m3-f2-i3870-p362727,0.0298,"[491.86, 274.59, 542.96, 308.14]",0.8097
ann_a9c0a18d91b0,ann_a9c0a18d91b0,2056,1,mar20-airport-proxy-035,aircraft,aircraft,8,"[516.0, 13.0, 581.0, 72.0]",59.0,small,m3-f1-i2056-p216013,0.0296,"[515.33, 20.98, 580.76, 67.83]",0.7848
ann_74934f09d605,ann_74934f09d605,4280,2,mar20-airport-proxy-051,aircraft,aircraft,17,"[331.0, 677.0, 426.0, 782.0]",95.0,small,m3-f2-i4280-p389573,0.0295,"[326.17, 673.44, 426.95, 780.47]",0.8991
ann_f8b1cdc06c25,ann_f8b1cdc06c25,1791,0,mar20-airport-proxy-036,aircraft,aircraft,18,"[431.0, 420.0, 511.0, 508.0]",80.0,small,m3-f0-i1791-p176439,0.0295,"[423.14, 421.58, 510.45, 501.86]",0.8314
ann_3c7aa295c1d3,ann_3c7aa295c1d3,4083,0,mar20-airport-proxy-045,aircraft,aircraft,14,"[454.0, 453.0, 532.0, 540.0]",78.0,small,m3-f0-i4083-p402615,0.0295,"[451.59, 450.02, 532.01, 533.91]",0.874
ann_134f38a4af90,ann_134f38a4af90,2735,0,mar20-airport-proxy-041,aircraft,aircraft,20,"[417.0, 514.0, 498.0, 600.0]",81.0,small,m3-f0-i2735-p255615,0.0294,"[411.45, 509.86, 502.61, 597.17]",0.8227
ann_fcce873b938b,ann_fcce873b938b,3708,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[433.0, 573.0, 514.0, 651.0]",78.0,small,m3-f0-i3708-p346856,0.0294,"[437.48, 576.66, 520.34, 649.12]",0.8182
ann_5789f83ac860,ann_5789f83ac860,3743,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[212.0, 47.0, 277.0, 112.0]",65.0,small,m3-f0-i3743-p354967,0.0293,"[209.33, 47.41, 277.78, 110.3]",0.9202
ann_da38acac09f4,ann_da38acac09f4,2637,2,mar20-airport-proxy-051,aircraft,aircraft,19,"[521.0, 353.0, 651.0, 437.0]",84.0,small,m3-f2-i2637-p258349,0.0291,"[520.8, 357.3, 660.45, 436.45]",0.8807
ann_5059163faae5,ann_5059163faae5,3870,2,mar20-airport-proxy-040,aircraft,aircraft,4,"[422.0, 382.0, 468.0, 419.0]",37.0,small,m3-f2-i3870-p362728,0.029,"[419.69, 385.91, 470.02, 419.27]",0.8188
ann_b24daa5dba3a,ann_b24daa5dba3a,2465,0,mar20-airport-proxy-041,aircraft,aircraft,20,"[555.0, 116.0, 690.0, 252.0]",135.0,medium,m3-f0-i2465-p233131,0.0289,"[546.19, 108.11, 684.28, 248.54]",0.831
ann_05590254a6a3,ann_05590254a6a3,1418,2,mar20-airport-proxy-051,aircraft,aircraft,8,"[206.0, 213.0, 365.0, 439.0]",159.0,medium,m3-f2-i1418-p138040,0.0287,"[196.39, 215.53, 353.22, 436.43]",0.8545
ann_49997feee7de,ann_49997feee7de,2826,0,mar20-airport-proxy-022,aircraft,aircraft,4,"[145.0, 353.0, 221.0, 434.0]",76.0,small,m3-f0-i2826-p265533,0.0287,"[144.07, 353.71, 219.41, 437.3]",0.922
ann_94f051bd3a02,ann_94f051bd3a02,3805,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[221.0, 531.0, 297.0, 611.0]",76.0,small,m3-f0-i3805-p369936,0.0287,"[220.53, 532.25, 296.26, 607.59]",0.9273
ann_16b3d379bd79,ann_16b3d379bd79,3885,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[343.0, 441.0, 424.0, 520.0]",79.0,small,m3-f0-i3885-p384029,0.0285,"[349.32, 440.41, 424.12, 518.19]",0.8934
ann_0244aae18941,ann_0244aae18941,3886,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[227.0, 505.0, 311.0, 584.0]",79.0,small,m3-f0-i3886-p384412,0.0284,"[226.98, 503.13, 310.65, 582.62]",0.9557
ann_92491e85e506,ann_92491e85e506,4068,2,mar20-airport-proxy-008,aircraft,aircraft,18,"[10.0, 119.0, 37.0, 153.0]",27.0,tiny,m3-f2-i4068-p370512,0.0284,"[10.76, 122.03, 37.93, 155.5]",0.801
ann_1c570f142654,ann_1c570f142654,1568,0,mar20-airport-proxy-046,aircraft,aircraft,14,"[643.0, 470.0, 768.0, 603.0]",125.0,medium,m3-f0-i1568-p153026,0.0283,"[642.14, 466.26, 767.24, 601.71]",0.951
ann_05584ab8db43,ann_05584ab8db43,3743,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[118.0, 445.0, 185.0, 514.0]",67.0,small,m3-f0-i3743-p354973,0.0281,"[116.36, 449.29, 183.25, 513.21]",0.8821
ann_1389922ee0dc,ann_1389922ee0dc,3718,2,mar20-airport-proxy-015,aircraft,aircraft,4,"[416.0, 45.0, 495.0, 140.0]",79.0,small,m3-f2-i3718-p357048,0.0281,"[417.92, 47.17, 493.8, 137.7]",0.9153
ann_51fc6924ad5d,ann_51fc6924ad5d,3789,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[708.0, 644.0, 779.0, 711.0]",67.0,small,m3-f0-i3789-p366038,0.0278,"[711.79, 644.53, 778.05, 710.94]",0.925
ann_33298337a064,ann_33298337a064,4280,2,mar20-airport-proxy-051,aircraft,aircraft,17,"[631.0, 673.0, 733.0, 781.0]",102.0,medium,m3-f2-i4280-p389585,0.0275,"[629.69, 673.83, 728.12, 780.08]",0.9251
ann_3befbd37be4d,ann_3befbd37be4d,4280,2,mar20-airport-proxy-051,aircraft,aircraft,17,"[521.0, 673.0, 629.0, 778.0]",105.0,medium,m3-f2-i4280-p389586,0.0274,"[529.35, 674.22, 628.47, 778.91]",0.9
ann_22c2d8497eaf,ann_22c2d8497eaf,3685,2,mar20-airport-proxy-040,aircraft,aircraft,23,"[524.0, 118.0, 625.0, 247.0]",101.0,medium,m3-f2-i3685-p355835,0.0274,"[519.14, 114.7, 630.86, 246.24]",0.8768
ann_f066ddf15de4,ann_f066ddf15de4,4280,2,mar20-airport-proxy-051,aircraft,aircraft,17,"[129.0, 670.0, 223.0, 779.0]",94.0,small,m3-f2-i4280-p389588,0.0273,"[125.68, 671.24, 224.12, 778.76]",0.9425
ann_ef4e28e7e343,ann_ef4e28e7e343,1602,1,mar20-airport-proxy-057,aircraft,aircraft,19,"[139.0, 569.0, 235.0, 632.0]",63.0,small,m3-f1-i1602-p166861,0.0273,"[130.66, 571.22, 231.84, 641.28]",0.753
ann_133b6c087311,ann_133b6c087311,3792,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[98.0, 361.0, 157.0, 420.0]",59.0,small,m3-f0-i3792-p366961,0.0272,"[95.21, 354.71, 162.21, 417.94]",0.771
ann_f7fe909ff335,ann_f7fe909ff335,3815,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[179.0, 404.0, 283.0, 506.0]",102.0,medium,m3-f0-i3815-p372673,0.0271,"[181.45, 405.96, 283.79, 506.54]",0.9458
ann_a1bb6b00c6a9,ann_a1bb6b00c6a9,4178,1,mar20-airport-proxy-017,aircraft,aircraft,4,"[413.0, 299.0, 491.0, 395.0]",78.0,small,m3-f1-i4178-p457806,0.027,"[410.82, 295.36, 489.97, 403.08]",0.8567
ann_a7851853df3f,ann_a7851853df3f,1791,0,mar20-airport-proxy-036,aircraft,aircraft,18,"[182.0, 188.0, 278.0, 275.0]",87.0,small,m3-f0-i1791-p176445,0.0267,"[186.47, 191.7, 272.12, 267.29]",0.7751
ann_d3958309299a,ann_d3958309299a,1791,0,mar20-airport-proxy-036,aircraft,aircraft,18,"[623.0, 211.0, 710.0, 294.0]",83.0,small,m3-f0-i1791-p176446,0.0267,"[621.34, 213.33, 708.35, 291.36]",0.906
ann_d06d3a48a6f0,ann_d06d3a48a6f0,3756,0,mar20-airport-proxy-036,aircraft,aircraft,18,"[279.0, 307.0, 332.0, 356.0]",49.0,small,m3-f0-i3756-p358241,0.0266,"[274.22, 305.76, 333.59, 355.18]",0.8575
ann_1753a7ddd22e,ann_1753a7ddd22e,4280,2,mar20-airport-proxy-051,aircraft,aircraft,17,"[30.0, 670.0, 125.0, 780.0]",95.0,small,m3-f2-i4280-p389595,0.0263,"[23.14, 673.14, 123.05, 780.76]",0.8831
ann_04256b2d2690,ann_04256b2d2690,3723,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[208.0, 680.0, 265.0, 732.0]",52.0,small,m3-f0-i3723-p349874,0.0263,"[210.99, 678.59, 267.53, 732.35]",0.8791
ann_2a079c2c67bd,ann_2a079c2c67bd,2643,2,mar20-airport-proxy-005,aircraft,aircraft,7,"[432.0, 312.0, 621.0, 485.0]",173.0,medium,m3-f2-i2643-p259221,0.0263,"[435.01, 328.08, 616.55, 486.77]",0.8628
ann_d36f42f8c2ef,ann_d36f42f8c2ef,3888,0,mar20-airport-proxy-018,aircraft,aircraft,23,"[654.0, 318.0, 682.0, 368.0]",28.0,tiny,m3-f0-i3888-p384966,0.0261,"[656.94, 316.51, 678.58, 363.89]",0.6931
ann_d626fabb07dd,ann_d626fabb07dd,3693,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[107.0, 486.0, 189.0, 566.0]",80.0,small,m3-f0-i3693-p344438,0.026,"[110.62, 491.5, 184.11, 563.96]",0.8117
ann_0f0818f171cb,ann_0f0818f171cb,4280,2,mar20-airport-proxy-051,aircraft,aircraft,17,"[225.0, 669.0, 325.0, 778.0]",100.0,medium,m3-f2-i4280-p389597,0.0259,"[226.03, 672.95, 324.37, 778.61]",0.9426
ann_89fa495c2c54,ann_89fa495c2c54,1769,1,mar20-airport-proxy-014,aircraft,aircraft,22,"[34.0, 118.0, 111.0, 182.0]",64.0,small,m3-f1-i1769-p183043,0.0258,"[35.25, 117.21, 111.33, 186.01]",0.9123
ann_866b79ec27a4,ann_866b79ec27a4,3756,0,mar20-airport-proxy-036,aircraft,aircraft,18,"[211.0, 45.0, 270.0, 94.0]",49.0,small,m3-f0-i3756-p358247,0.0257,"[206.74, 43.92, 268.65, 92.7]",0.87
ann_625001a1abf6,ann_625001a1abf6,3870,2,mar20-airport-proxy-040,aircraft,aircraft,4,"[449.0, 340.0, 493.0, 378.0]",38.0,small,m3-f2-i3870-p362737,0.0256,"[445.92, 343.59, 495.33, 378.78]",0.7983
ann_18ce4f0146a7,ann_18ce4f0146a7,3708,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[370.0, 678.0, 445.0, 755.0]",75.0,small,m3-f0-i3708-p346861,0.0251,"[370.12, 682.25, 447.07, 756.03]",0.9072
ann_6ced8f41fc76,ann_6ced8f41fc76,1916,1,mar20-airport-proxy-014,aircraft,aircraft,22,"[534.0, 456.0, 652.0, 622.0]",118.0,medium,m3-f1-i1916-p199305,0.0248,"[533.11, 451.76, 656.74, 620.12]",0.9206
ann_0369887ca127,ann_0369887ca127,3885,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[117.0, 597.0, 193.0, 674.0]",76.0,small,m3-f0-i3885-p384037,0.0246,"[118.24, 599.73, 191.33, 669.8]",0.8752
ann_93908ccc84ba,ann_93908ccc84ba,3799,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[531.0, 460.0, 595.0, 524.0]",64.0,small,m3-f0-i3799-p368733,0.0245,"[529.17, 459.67, 594.26, 521.58]",0.921
ann_cbf9e5ce7a43,ann_cbf9e5ce7a43,3756,0,mar20-airport-proxy-036,aircraft,aircraft,18,"[515.0, 58.0, 571.0, 104.0]",46.0,small,m3-f0-i3756-p358263,0.0242,"[511.21, 56.12, 570.04, 104.72]",0.8719
ann_809a0ed04446,ann_809a0ed04446,3872,2,mar20-airport-proxy-040,aircraft,aircraft,4,"[372.0, 414.0, 451.0, 490.0]",76.0,small,m3-f2-i3872-p363313,0.0242,"[373.44, 415.8, 455.99, 493.44]",0.8644
ann_e506f999bdf6,ann_e506f999bdf6,3814,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[499.0, 98.0, 569.0, 161.0]",63.0,small,m3-f0-i3814-p372348,0.0241,"[502.42, 91.72, 568.68, 161.79]",0.8557
ann_82dd09471bd8,ann_82dd09471bd8,3888,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[7.0, 265.0, 95.0, 360.0]",88.0,small,m3-f0-i3888-p384974,0.0238,"[3.03, 271.01, 100.66, 361.77]",0.834
ann_0fa1a21a33ea,ann_0fa1a21a33ea,4095,0,mar20-airport-proxy-045,aircraft,aircraft,14,"[129.0, 423.0, 198.0, 496.0]",69.0,small,m3-f0-i4095-p405643,0.0237,"[124.46, 418.42, 200.22, 498.73]",0.8278
ann_741db661355f,ann_741db661355f,2631,2,mar20-airport-proxy-015,aircraft,aircraft,23,"[196.0, 1.0, 281.0, 77.0]",76.0,small,m3-f2-i2631-p257438,0.0236,"[196.51, 0.0, 289.43, 80.18]",0.8575
ann_0a8c10c1b195,ann_0a8c10c1b195,1736,2,mar20-airport-proxy-051,aircraft,aircraft,16,"[685.0, 112.0, 800.0, 292.0]",115.0,medium,m3-f2-i1736-p170834,0.0232,"[678.22, 115.19, 799.9, 289.89]",0.9173
ann_eff02c458eac,ann_eff02c458eac,3750,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[541.0, 532.0, 590.0, 582.0]",49.0,small,m3-f0-i3750-p356432,0.0231,"[541.26, 529.17, 590.77, 580.98]",0.9085
ann_8119f20b65d4,ann_8119f20b65d4,3184,1,mar20-airport-proxy-034,aircraft,aircraft,16,"[185.0, 478.0, 248.0, 563.0]",63.0,small,m3-f1-i3184-p351370,0.023,"[185.42, 484.16, 251.68, 558.81]",0.8298
ann_9b6223137955,ann_9b6223137955,1445,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[187.0, 579.0, 262.0, 654.0]",75.0,small,m3-f0-i1445-p142292,0.023,"[184.4, 574.63, 262.87, 662.08]",0.8197
ann_2b240d43e2ea,ann_2b240d43e2ea,3756,0,mar20-airport-proxy-036,aircraft,aircraft,18,"[97.0, 156.0, 160.0, 207.0]",51.0,small,m3-f0-i3756-p358278,0.0227,"[98.49, 155.9, 158.74, 205.04]",0.9179
ann_3e5642eec0e6,ann_3e5642eec0e6,3888,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[218.0, 269.0, 306.0, 364.0]",88.0,small,m3-f0-i3888-p384980,0.0227,"[213.6, 277.82, 306.01, 367.35]",0.8381
